project_id	experiment_id	sample_id	run_id	data_id	security	fileName	url	MD5
OEP001340	OEX011789	OES065829	OER100263	OED260840	Public	159_FDSW202414571-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260840	5ae468098f50e4cc64feb36fdfef6353
OEP001340	OEX011789	OES065830	OER100264	OED260819	Public	160_FDSW202414572-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260819	0917f2fbea28fac1240afa89181a0a52
OEP001340	OEX011789	OES065830	OER100264	OED260827	Public	160_FDSW202414572-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260827	f0315d9605c5d026c6372f7f952dd217
OEP001340	OEX011789	OES065831	OER100265	OED260821	Public	161_FDSW202414573-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260821	bfc6405a174b3d0a1c971a191afbd553
OEP001340	OEX011789	OES065831	OER100265	OED260833	Public	161_FDSW202414573-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260833	9c640d02c549047b634501a0bf38337f
OEP001340	OEX011789	OES065832	OER100266	OED260828	Public	163_FDSW202414575-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260828	d01e3445a728bd879a6a78521f5e705c
OEP001340	OEX011789	OES065832	OER100266	OED260835	Public	163_FDSW202414575-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260835	068ddd0fd4a0bf4441e8b831ade55e23
OEP001340	OEX011789	OES065833	OER100267	OED260822	Public	164_FDSW202414576-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260822	587028461b1538ad83ac746406338933
OEP001340	OEX011789	OES065833	OER100267	OED260830	Public	164_FDSW202414576-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260830	d952a105d2982c7c8f49f2804cd157ce
OEP001340	OEX011789	OES065834	OER100268	OED260841	Public	165_FDSW202414577-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260841	d04ad200e92fe89a25ff38d5ca3c1b7b
OEP001340	OEX011789	OES065834	OER100268	OED260842	Public	165_FDSW202414577-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260842	536ea03546a98b40bbe474742d04e734
OEP001340	OEX011789	OES065835	OER100269	OED260824	Public	166_FDSW202414578-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260824	adc1f0f66bd44b88e4129575b63f215f
OEP001340	OEX011789	OES065835	OER100269	OED260836	Public	166_FDSW202414578-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260836	f7d76ee110f8f3f842020ad7e83e0c0e
OEP001340	OEX011789	OES065836	OER100270	OED260826	Public	167_FDSW202414579-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260826	75dcf2120b79abdb204f3db70bee3029
OEP001340	OEX011789	OES065836	OER100270	OED260837	Public	167_FDSW202414579-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260837	5aff86f4d1dc937e8463c15926c2d2f3
OEP001340	OEX011789	OES065837	OER100271	OED260847	Public	168_FDSW202414580-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260847	32212414c063af3b897fd1d8d0c4f088
OEP001340	OEX011789	OES065837	OER100271	OED260851	Public	168_FDSW202414580-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260851	082b54c92791b4d459147efd817c0fdf
OEP001340	OEX011789	OES065838	OER100272	OED260848	Public	169_FDSW202414581-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260848	2e0429df2e2662346844826ec91650c4
OEP001340	OEX011789	OES065838	OER100272	OED260850	Public	169_FDSW202414581-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260850	c878cf728551b86118b7d668ff6d2302
OEP001340	OEX011789	OES065839	OER100273	OED260844	Public	170_FDSW202414582-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260844	00f6dff51f69b4f530349050c95d8c6f
OEP001340	OEX011789	OES065839	OER100273	OED260845	Public	170_FDSW202414582-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260845	0c4a8671c03ba9ae14d96ea9f4e9686f
OEP001340	OEX011789	OES065840	OER100274	OED260852	Public	172_FDSW202414584-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260852	704cbeafd46f57f53b9f37dff4aff7bd
OEP001340	OEX011789	OES065840	OER100274	OED260854	Public	172_FDSW202414584-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260854	d76c2d447e8e6c798569b3de2bde8f42
OEP001340	OEX011789	OES065841	OER100275	OED260853	Public	173_FDSW202414585-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260853	52c0c00701260a48bc2ac21b88a59ba3
OEP001340	OEX011789	OES065841	OER100275	OED260856	Public	173_FDSW202414585-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260856	9a892c36c1d002d19fa2b22e29e40674
OEP001340	OEX011789	OES065842	OER100276	OED260858	Public	174_FDSW202414586-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260858	6f6cf585f5438f210e0e6d74d6776217
OEP001340	OEX011789	OES065842	OER100276	OED260861	Public	174_FDSW202414586-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260861	5a5ebfa940d08b897d7aa159fe08f0a6
OEP001340	OEX011789	OES065844	OER100278	OED260865	Public	217_FDSW202433392-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260865	306940c106e75f87759d0819e3204554
OEP001340	OEX011789	OES065844	OER100278	OED260866	Public	217_FDSW202433392-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260866	fd8a47ed0446625565c2a06fb8d6bbd4
OEP001340	OEX011789	OES065845	OER100279	OED260871	Public	227_FDME202475863-1a_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260871	52f69a14eae55fa1fb71acd1b13a02a5
OEP001340	OEX011789	OES065845	OER100279	OED260893	Public	227_FDME202475863-1a_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260893	8f20b3aa61c76e42b51aef58ed3b5bb3
OEP001340	OEX011789	OES065846	OER100280	OED260954	Public	559_FDSW202433393-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260954	5e282d796bfa79096dd3669254a62680
OEP001340	OEX011789	OES065846	OER100280	OED260964	Public	559_FDSW202433393-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260964	ec609aac03312bdd4b1436578694eeb5
OEP001340	OEX011789	OES065847	OER100281	OED260970	Public	693_FDME202475864-1a_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260970	33afb19be5fcbeb972b0568ed0774e75
OEP001340	OEX011789	OES065847	OER100281	OED260977	Public	693_FDME202475864-1a_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260977	fbfae07c1ac5800a207e028951f28e87
OEP001340	OEX011789	OES065848	OER100282	OED261004	Public	776_FDME202475860-1a_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261004	0705f385b56e45787db3bc7b520fd2df
OEP001340	OEX011789	OES065848	OER100282	OED261006	Public	776_FDME202475860-1a_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261006	9125406194688be614a521266570d99f
OEP001340	OEX011789	OES065849	OER100283	OED261005	Public	789_FDME202475867-1a_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261005	225d799240cb309b9838190ffc3c6586
OEP001340	OEX011789	OES065849	OER100283	OED261007	Public	789_FDME202475867-1a_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261007	318510259998f7ab90aa2ce0006faac9
OEP001340	OEX011788	OES325460	OER431237	OED854156	Public	87_FDSW202414499-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED854156	6d67c006d3aedfa04e885ca306276eaa
OEP001340	OEX011788	OES325460	OER431237	OED854158	Public	87_FDSW202414499-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED854158	ef6d4ea6fff9bf5e8a3b93ddcb3d2ab2
OEP001340	OEX011789	OES325455	OER431238	OED854147	Public	110_FDME202475861-1a_2.fq.gz	https://www.biosino.org/download/node/data/public/OED854147	0ab5b90ce0d0449cbbd84bc1aeec907a
OEP001340	OEX011789	OES325455	OER431238	OED854148	Public	110_FDME202475861-1a_1.fq.gz	https://www.biosino.org/download/node/data/public/OED854148	174d6fc339481b08503a7ea44777da5a
OEP001340	OEX011789	OES325456	OER431239	OED854150	Public	162_FDSW202433394-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED854150	0f3f9e8969828ef64946210c07b53e54
OEP001340	OEX011789	OES325456	OER431239	OED854151	Public	162_FDSW202433394-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED854151	08168a6c87697433dcec35879566c825
OEP001340	OEX011788	OES325457	OER431240	OED854149	Public	57_FDME20H101913-2r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED854149	b170bec1acbe1db3397d5abd1bfa51f3
OEP001340	OEX011788	OES325457	OER431240	OED854152	Public	57_FDME20H101913-2r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED854152	2b5dc3f19496d7eace164801c5337142
OEP001340	OEX011788	OES325458	OER431241	OED854153	Public	59_FDME20H101914-2r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED854153	d15f33bcbed7aee5ca021726d2404c14
OEP001340	OEX011788	OES325458	OER431241	OED854154	Public	59_FDME20H101914-2r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED854154	61e82cd930395fcd64d65cddc1d6fbd4
OEP001340	OEX011788	OES325459	OER431242	OED854155	Public	78_FDSW202414490-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED854155	73080bc66d243b9a483ae17aa7bf2042
OEP001340	OEX011788	OES325459	OER431242	OED854157	Public	78_FDSW202414490-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED854157	9e06918f8c410ee0a7369ee3eaa61e36
